store_id,sku_id,date,day_of_week,month,is_holiday,price,promotion,temperature,inventory_level,competitor_price,store_traffic,units_sold
23,2,2024-02-17,5,2,0,82.58,1,62.2,270,98.45,1013,57
17,17,2023-09-27,2,9,0,9.9,0,77.8,108,12.03,1827,32
10,84,2024-05-02,3,5,0,31.23,1,87.6,130,40.33,133,63
27,6,2023-07-18,1,7,0,31.95,0,94.6,50,38.46,626,35
11,40,2023-04-22,5,4,0,34.55,0,61.9,237,35.4,292,35
3,74,2023-06-17,5,6,0,109.6,0,82.0,420,124.95,58,42
29,2,2023-07-16,6,7,0,126.46,1,95.2,165,160.12,1363,76
3,88,2023-01-08,6,1,0,74.19,1,36.5,11,86.12,1861,84
28,44,2023-08-24,3,8,0,16.58,0,84.3,302,17.42,685,29
21,29,2023-12-28,3,12,0,64.26,1,45.6,395,63.99,1174,53
6,88,2023-11-30,3,11,0,12.66,1,52.9,336,15.47,1584,77
16,42,2023-12-14,3,12,1,12.49,1,49.6,62,12.16,1669,78
14,96,2023-02-22,2,2,0,93.89,1,53.5,262,117.82,690,68
2,51,2023-01-21,5,1,0,135.94,1,32.1,414,144.58,228,57
5,24,2023-03-17,4,3,0,94.26,0,44.2,313,96.58,148,29
23,13,2023-03-14,1,3,0,123.48,0,66.4,246,103.28,1539,21
13,45,2023-06-28,2,6,0,63.21,0,94.0,434,72.32,1125,37
12,26,2023-10-12,3,10,0,98.44,0,67.0,19,124.14,1889,66
14,60,2023-03-13,0,3,0,127.52,0,48.4,80,143.01,968,41
7,55,2023-02-24,4,2,0,73.15,1,32.2,192,69.23,91,56
28,69,2024-05-11,5,5,0,29.61,1,80.2,104,30.93,1857,59
28,3,2023-02-22,2,2,0,69.95,0,54.9,124,75.52,1384,35
20,89,2023-01-21,5,1,0,20.96,0,40.4,106,18.76,760,31
30,63,2023-09-17,6,9,0,137.51,0,93.6,236,158.25,308,41
6,45,2023-06-12,0,6,0,139.15,0,97.4,249,118.35,1141,39
28,65,2023-07-03,0,7,0,69.77,0,96.3,364,59.39,1293,27
7,55,2023-12-24,6,12,0,119.97,1,54.5,364,151.69,1795,73
7,61,2024-01-29,0,1,0,94.14,0,42.4,98,111.42,944,51
29,83,2023-10-27,4,10,0,82.97,1,57.7,387,104.38,1761,80
3,73,2024-03-12,1,3,0,18.13,1,51.0,246,22.58,741,60
8,80,2023-01-02,0,1,0,16.85,0,43.8,96,18.05,1731,47
16,37,2023-02-23,3,2,0,119.65,0,48.9,39,104.94,563,18
27,34,2023-12-01,4,12,1,9.39,0,35.5,355,8.04,323,63
16,46,2023-02-15,2,2,0,75.63,0,40.4,363,74.63,1957,25
8,27,2024-01-25,3,1,0,87.68,0,39.1,454,107.67,119,44
1,4,2023-09-01,4,9,0,52.15,1,83.5,326,49.1,1918,59
6,99,2023-06-11,6,6,0,49.43,1,102.6,328,54.74,1229,62
25,19,2023-10-14,5,10,0,105.71,1,78.1,489,110.26,1953,58
21,49,2023-07-17,0,7,0,11.38,1,81.1,329,13.25,598,54
3,78,2023-03-08,2,3,0,105.23,0,61.2,400,122.09,790,47
25,53,2024-02-03,5,2,0,144.87,0,44.8,82,120.18,948,18
20,53,2024-01-20,5,1,0,115.05,0,47.7,70,95.14,177,15
4,14,2023-05-08,0,5,0,119.06,1,95.0,129,131.58,62,48
24,16,2023-01-29,6,1,0,10.04,1,38.0,339,8.45,513,63
22,11,2023-07-20,3,7,0,101.19,1,90.3,245,99.85,1606,52
2,33,2023-03-10,4,3,0,54.47,0,69.4,160,50.13,76,36
6,70,2024-01-25,3,1,0,97.35,1,48.8,322,118.46,1548,76
6,90,2023-04-12,2,4,0,7.53,0,83.3,131,7.65,503,44
26,70,2023-10-05,3,10,0,67.66,0,64.9,26,75.41,1067,20
7,29,2023-02-26,6,2,0,136.37,0,61.3,194,129.91,533,41
20,19,2023-03-11,5,3,0,43.29,0,44.4,51,35.46,1429,18
14,4,2023-08-31,3,8,0,77.61,0,84.1,446,71.58,1675,38
24,71,2023-09-20,2,9,0,85.38,1,78.8,21,104.57,1504,74
9,73,2023-06-02,4,6,0,100.27,0,99.3,272,95.99,92,25
6,100,2023-11-10,4,11,0,126.38,0,70.3,91,129.95,1574,50
4,30,2023-12-09,5,12,0,50.66,1,54.0,365,51.88,1359,58
25,8,2023-12-08,4,12,0,121.95,0,37.7,429,132.91,402,35
1,14,2023-07-07,4,7,1,28.19,0,88.3,400,28.14,1796,47
16,83,2024-05-12,6,5,0,65.77,1,69.9,498,80.13,1358,39
22,99,2023-05-06,5,5,0,148.37,0,76.4,68,127.66,577,25
15,54,2023-12-19,1,12,0,76.91,1,34.0,248,80.81,563,58
4,58,2023-08-25,4,8,0,28.74,1,94.0,148,35.17,1724,63
14,29,2023-12-12,1,12,1,94.67,0,50.3,422,83.69,1215,51
7,3,2023-06-10,5,6,0,6.24,1,99.1,231,6.06,1331,62
3,79,2023-05-06,5,5,0,31.81,1,79.0,331,37.03,1131,62
15,5,2023-06-18,6,6,0,115.66,0,87.9,55,142.5,949,49
13,55,2023-11-25,5,11,1,72.77,1,51.4,384,58.37,387,73
2,89,2024-04-09,1,4,0,139.9,1,58.6,184,120.82,640,46
6,92,2023-08-27,6,8,0,34.0,1,80.9,346,34.52,528,57
28,48,2023-11-13,0,11,1,35.81,0,62.7,74,43.41,764,60
27,23,2024-03-23,5,3,0,46.55,1,58.6,147,40.98,404,46
8,45,2024-02-19,0,2,0,75.51,0,40.5,476,96.86,1198,52
1,75,2023-10-27,4,10,0,101.08,1,77.0,391,99.04,269,34
23,27,2024-03-18,0,3,0,14.78,0,47.9,374,17.84,1625,46
23,14,2024-01-07,6,1,0,55.49,1,40.4,314,59.79,447,54
23,5,2024-02-25,6,2,0,35.31,1,53.1,89,38.75,436,52
5,18,2023-07-05,2,7,0,133.24,0,86.2,357,161.5,973,51
23,92,2023-09-16,5,9,0,24.78,0,84.3,241,28.89,1070,35
15,64,2023-04-07,4,4,0,114.01,1,69.6,243,106.34,1588,60
17,65,2023-04-23,6,4,0,12.64,1,83.4,213,15.24,581,61
18,20,2023-05-20,5,5,0,70.91,0,81.3,360,59.4,1674,33
5,51,2024-05-08,2,5,0,50.82,1,83.5,47,43.46,714,63
10,89,2024-01-04,3,1,0,33.34,1,48.6,373,36.67,357,51
5,51,2023-05-11,3,5,0,68.89,1,78.7,413,88.68,728,65
20,37,2023-05-18,3,5,0,23.27,0,86.0,255,28.51,1464,33
20,100,2023-02-01,2,2,0,134.08,0,54.8,411,139.01,57,26
17,19,2023-07-31,0,7,0,52.49,1,97.9,483,55.15,783,54
26,77,2023-06-28,2,6,0,77.65,1,90.3,499,87.06,1086,47
17,27,2023-10-20,4,10,0,89.89,0,74.1,436,86.6,476,31
30,69,2023-06-12,0,6,0,17.58,0,79.1,436,19.58,1990,40
19,8,2023-08-01,1,8,0,127.51,1,100.6,341,120.3,141,58
12,43,2023-12-25,0,12,0,11.43,1,35.4,362,13.35,1846,68
20,59,2023-09-04,0,9,0,33.8,0,91.8,230,41.83,952,36
16,95,2024-05-07,1,5,0,74.69,1,64.2,286,66.25,629,28
4,56,2023-09-10,6,9,0,104.83,1,78.6,234,116.94,1752,53
2,46,2023-05-09,1,5,0,28.04,0,77.7,302,25.33,793,32
5,60,2023-08-07,0,8,0,88.31,1,89.8,278,80.04,1921,49
9,48,2023-11-11,5,11,0,83.92,0,57.1,331,97.09,289,41
13,53,2024-02-13,1,2,0,67.33,0,46.5,230,72.44,1337,39
16,66,2023-11-15,2,11,0,84.87,1,58.0,79,79.9,685,48
4,80,2024-01-17,2,1,0,103.07,0,35.5,130,103.27,1343,40
5,28,2023-04-24,0,4,0,66.88,1,62.6,393,55.43,739,42
27,16,2023-03-12,6,3,0,94.37,1,63.3,98,102.12,806,65
26,30,2023-11-08,2,11,1,108.1,0,40.2,294,133.11,1730,67
28,19,2024-04-20,5,4,0,146.83,1,69.9,79,144.43,990,44
24,96,2024-04-03,2,4,0,89.61,1,70.4,98,90.07,489,61
8,1,2023-02-26,6,2,0,117.13,1,32.3,132,105.44,1800,44
20,30,2023-04-05,2,4,0,57.46,1,54.6,368,72.59,316,51
29,78,2023-03-25,5,3,0,99.75,0,64.3,352,94.62,354,35
4,78,2023-12-24,6,12,0,33.27,1,51.3,245,41.75,210,45
24,47,2023-10-04,2,10,0,138.83,0,78.9,10,179.33,486,52
9,17,2023-02-15,2,2,0,51.62,0,45.2,157,47.33,339,23
13,65,2023-07-21,4,7,0,45.83,1,96.1,480,55.49,167,66
21,71,2023-07-02,6,7,0,127.26,0,84.5,404,103.06,1872,23
6,72,2023-10-04,2,10,0,116.01,0,80.8,347,105.28,662,44
10,89,2023-12-10,6,12,0,133.29,1,46.4,165,131.89,1621,67
25,96,2023-11-09,3,11,0,35.3,0,57.9,87,43.19,1265,34
12,2,2024-04-01,0,4,0,88.1,1,63.5,386,74.87,897,57
17,54,2024-03-10,6,3,0,18.05,0,64.7,297,18.68,1114,32
16,14,2023-03-16,3,3,0,120.12,0,55.2,343,139.76,1577,35
2,31,2024-01-01,0,1,0,60.3,1,44.1,240,75.76,327,71
10,60,2023-01-23,0,1,0,56.43,0,54.0,409,67.88,709,40
16,53,2023-01-25,2,1,0,103.51,1,43.1,117,109.46,985,62
28,99,2023-09-09,5,9,0,23.64,0,74.5,26,30.35,96,30
12,23,2023-04-10,0,4,0,8.29,1,77.3,352,7.2,501,55
1,51,2023-03-08,2,3,0,58.8,1,56.1,338,66.79,334,62
11,99,2023-11-09,3,11,0,140.04,0,51.5,320,148.35,1619,37
23,70,2023-03-12,6,3,0,102.57,1,55.4,420,82.91,272,39
4,38,2023-05-18,3,5,0,28.37,0,74.0,483,27.17,761,33
29,14,2023-12-08,4,12,0,61.96,1,47.5,325,51.29,920,51
4,55,2023-08-15,1,8,0,131.63,0,96.1,130,105.65,459,12
11,42,2023-08-24,3,8,0,134.61,0,93.6,328,120.95,341,19
15,84,2023-06-09,4,6,0,85.12,0,91.6,10,83.71,778,33
18,50,2024-01-21,6,1,0,18.3,1,41.4,21,18.9,300,55
19,82,2023-10-12,3,10,0,23.99,1,68.4,224,22.36,1316,55
24,2,2024-02-15,3,2,0,94.45,0,52.4,468,91.28,1656,31
11,15,2023-05-07,6,5,0,56.92,0,88.7,48,71.4,1061,41
5,86,2024-03-24,6,3,0,94.73,1,63.7,46,89.7,673,56
19,30,2023-10-07,5,10,0,121.66,1,65.5,22,112.14,288,48
20,85,2024-04-25,3,4,0,39.78,1,64.6,253,48.76,403,58
29,77,2023-01-11,2,1,0,25.26,0,54.7,423,20.45,1095,43
16,34,2024-01-18,3,1,0,40.45,1,37.0,389,48.96,887,46
6,23,2023-12-07,3,12,1,74.24,1,59.0,368,72.04,538,102
1,24,2024-01-02,1,1,0,122.8,0,49.9,335,102.98,980,13
17,84,2023-08-11,4,8,0,144.67,0,73.6,129,156.09,514,33
30,69,2023-03-11,5,3,0,42.23,0,64.5,96,36.6,1420,38
14,69,2023-10-28,5,10,0,93.84,0,74.6,18,107.99,1587,49
30,12,2023-01-31,1,1,0,28.65,1,40.6,226,35.56,898,58
9,33,2023-08-04,4,8,0,22.86,1,86.0,357,25.0,373,55
16,41,2023-10-02,0,10,0,54.54,0,59.6,97,68.45,1315,32
18,48,2023-01-20,4,1,0,13.93,1,45.9,313,15.06,1743,73
1,43,2024-04-19,4,4,0,55.59,0,74.8,231,45.51,1839,33
4,71,2023-09-24,6,9,0,52.82,0,70.6,482,64.58,645,40
4,32,2023-03-08,2,3,0,12.55,0,48.3,26,15.57,1544,40
8,20,2023-11-06,0,11,0,94.32,1,55.9,444,119.23,1776,68
7,15,2024-02-06,1,2,0,34.79,0,39.7,195,41.03,390,35
6,40,2023-01-17,1,1,0,27.79,0,56.2,112,29.34,1885,54
5,1,2023-09-02,5,9,0,55.1,0,73.9,184,54.55,722,32
7,42,2023-06-21,2,6,0,62.38,1,84.6,229,78.07,695,55
19,62,2023-07-01,5,7,0,94.95,0,98.7,308,78.05,778,23
23,72,2023-02-20,0,2,0,6.54,0,50.2,352,6.57,684,40
26,93,2024-04-08,0,4,0,54.54,1,85.3,400,58.24,1934,48
17,51,2024-03-26,1,3,0,23.06,1,52.8,418,29.75,335,59
11,64,2024-03-08,4,3,0,13.88,1,46.4,201,14.11,1995,66
27,58,2023-12-19,1,12,1,145.12,0,40.5,154,177.26,208,76
11,86,2023-06-28,2,6,0,119.08,0,93.5,101,142.34,893,43
21,100,2024-04-30,1,4,0,41.02,0,66.4,347,41.45,1720,36
25,50,2023-10-10,1,10,0,109.63,0,63.9,300,103.96,429,18
1,5,2023-04-20,3,4,0,51.78,1,74.5,295,60.32,1624,42
15,12,2023-11-10,4,11,0,130.53,1,65.1,183,122.03,995,59
9,30,2023-09-04,0,9,0,47.68,0,87.6,344,59.06,693,37
27,84,2023-03-28,1,3,0,7.6,1,49.9,304,9.68,1233,57
17,73,2023-11-23,3,11,0,121.68,0,60.8,36,98.72,459,22
23,87,2023-06-09,4,6,0,121.28,1,88.8,298,105.9,711,53
17,99,2023-01-10,1,1,0,7.03,1,38.6,495,5.87,1427,49
29,39,2023-01-06,4,1,0,138.35,0,50.3,238,168.06,1678,54
24,29,2023-09-04,0,9,0,50.89,1,86.4,30,51.7,1372,59
1,72,2024-01-07,6,1,0,96.79,0,43.3,260,112.56,1084,39
9,6,2023-05-08,0,5,0,31.99,1,89.6,340,33.51,260,55
12,37,2023-03-03,4,3,0,80.94,1,70.2,295,97.83,1515,76
7,47,2023-10-06,4,10,0,115.71,0,41.8,495,144.83,1247,62
24,57,2023-11-10,4,11,1,121.09,0,72.2,206,129.13,846,73
17,90,2024-05-04,5,5,0,52.36,1,91.0,480,63.36,829,69
25,5,2023-06-22,3,6,0,34.85,0,105.1,216,40.98,1820,33
19,27,2024-03-02,5,3,0,93.51,1,59.7,59,120.96,1679,70
30,56,2023-11-23,3,11,0,65.84,0,51.2,399,67.17,1093,29
15,5,2024-03-12,1,3,0,118.57,0,51.8,362,148.59,1798,51
29,99,2023-09-06,2,9,0,83.56,1,81.2,154,82.91,279,54
4,98,2023-07-23,6,7,0,72.36,1,85.6,236,60.9,1023,49
22,42,2023-01-16,0,1,0,100.71,0,42.3,436,120.26,316,42
18,49,2024-01-10,2,1,0,18.88,1,49.6,182,22.46,296,64
23,99,2023-05-11,3,5,0,19.26,1,80.6,268,17.13,246,51
16,39,2023-06-23,4,6,0,31.06,0,101.3,270,28.7,197,17
8,82,2023-08-13,6,8,0,137.55,1,80.5,171,166.97,737,82
15,32,2023-06-13,1,6,0,98.84,0,99.9,318,89.55,1199,31
22,12,2023-05-09,1,5,0,50.53,0,91.7,207,56.81,386,42
3,58,2023-10-06,4,10,0,115.01,1,74.5,220,119.02,244,69
29,7,2023-09-28,3,9,0,76.24,0,73.0,245,95.83,1055,46
8,76,2024-01-25,3,1,0,39.87,1,55.1,471,32.13,125,38
11,22,2023-09-08,4,9,0,141.84,1,89.4,41,138.03,1748,45
7,53,2023-01-29,6,1,0,86.0,0,50.4,355,84.93,1555,44
12,52,2023-08-29,1,8,0,51.58,0,100.7,256,65.42,638,42
4,100,2023-08-18,4,8,0,121.5,1,100.9,367,135.95,645,51
8,59,2023-11-04,5,11,0,67.99,1,59.0,367,78.12,1612,75
28,100,2023-02-13,0,2,0,78.38,1,46.2,137,80.5,628,47
16,8,2024-02-22,3,2,0,106.62,1,35.6,234,105.43,407,35
7,6,2023-01-19,3,1,0,59.29,0,57.8,331,73.83,1698,46
4,41,2023-07-19,2,7,1,74.77,0,90.1,56,79.45,1103,68
30,84,2023-01-05,3,1,0,7.09,1,45.3,309,9.03,439,46
28,66,2023-05-09,1,5,0,100.42,0,100.6,363,94.01,1708,28
20,34,2023-01-24,1,1,0,98.04,0,52.1,266,85.0,526,17
26,35,2024-04-02,1,4,0,18.27,0,71.2,202,20.13,1632,33
4,57,2023-03-25,5,3,0,115.08,0,66.9,257,133.12,800,43
22,39,2023-06-11,6,6,0,98.35,0,84.1,445,93.29,654,40
11,10,2023-07-10,0,7,1,148.91,0,105.4,394,161.09,595,54
5,65,2023-04-27,3,4,0,128.02,1,80.6,440,127.49,1807,65
5,6,2023-07-21,4,7,0,120.45,0,104.1,296,128.98,1303,41
5,38,2023-06-28,2,6,0,67.62,0,93.7,473,54.73,1294,29
19,66,2023-10-03,1,10,0,105.49,0,71.8,50,103.51,1831,34
22,13,2023-01-26,3,1,0,34.04,0,48.0,246,41.14,1788,44
2,64,2024-02-11,6,2,0,128.33,0,40.4,69,135.25,1281,40
12,90,2024-04-11,3,4,0,40.97,1,61.5,192,51.22,650,63
7,41,2023-07-27,3,7,1,123.25,1,107.6,482,113.21,1267,74
11,89,2023-05-30,1,5,0,116.64,0,79.2,183,149.42,861,42
3,6,2023-12-11,0,12,0,88.38,0,53.7,265,85.67,801,37
14,31,2024-04-14,6,4,0,94.04,0,79.4,103,113.08,139,49
27,24,2024-03-14,3,3,0,132.91,0,57.9,383,109.27,1777,22
27,59,2024-03-26,1,3,0,56.49,0,65.4,469,54.71,438,36
29,27,2023-09-24,6,9,0,117.17,1,79.2,30,119.84,1805,70
17,20,2023-11-28,1,11,1,57.41,1,58.3,476,57.51,902,66
16,63,2024-04-17,2,4,0,75.18,1,69.1,397,61.76,1915,54
8,65,2023-05-14,6,5,0,66.85,0,83.4,498,78.48,219,43
19,75,2024-04-10,2,4,0,61.39,1,68.1,393,51.85,144,65
27,9,2023-04-11,1,4,0,142.53,1,60.0,235,164.95,1594,73
30,41,2024-02-23,4,2,0,140.31,0,48.4,262,142.66,1665,31
27,66,2023-11-06,0,11,0,42.24,1,64.8,278,52.39,1434,56
5,85,2023-08-09,2,8,0,32.88,1,78.3,194,39.24,1163,67
6,41,2023-08-07,0,8,0,127.84,0,84.7,208,144.85,1761,59
27,100,2023-03-30,3,3,0,29.66,1,59.9,78,30.39,1353,58
14,46,2023-11-17,4,11,0,92.46,1,64.0,498,104.88,1313,61
4,33,2023-11-16,3,11,0,36.44,0,56.2,155,36.33,158,31
13,24,2023-12-14,3,12,0,22.35,0,46.3,168,22.07,166,28
2,62,2023-05-16,1,5,0,61.13,1,86.0,410,58.16,1323,61
30,50,2023-10-05,3,10,0,63.03,0,69.1,388,50.47,616,18
25,51,2023-02-17,4,2,0,119.31,0,44.8,447,99.82,972,21
4,17,2023-02-16,3,2,0,80.73,0,31.9,182,83.04,1847,32
2,47,2024-05-03,4,5,0,102.13,1,88.1,469,117.57,923,81
9,46,2023-09-13,2,9,0,139.27,0,86.9,271,164.59,1014,41
21,76,2023-10-19,3,10,0,87.58,0,81.3,59,106.42,1258,40
19,80,2023-03-10,4,3,0,96.29,1,60.1,73,116.53,1622,68
8,58,2023-03-31,4,3,0,23.8,0,60.3,258,27.89,431,45
17,78,2023-01-18,2,1,0,105.49,0,43.9,108,96.37,496,32
3,94,2023-04-03,0,4,0,88.25,1,71.4,385,74.87,158,62
27,51,2024-03-10,6,3,0,22.28,1,66.7,119,23.96,456,53
24,28,2023-05-24,2,5,0,29.13,0,83.3,341,34.08,221,29
26,82,2024-01-21,6,1,0,118.22,0,48.9,253,111.28,359,28
2,98,2023-02-04,5,2,0,95.65,1,52.1,241,109.22,198,71
12,46,2023-07-08,5,7,0,13.33,1,100.7,314,15.97,313,54
19,82,2023-07-23,6,7,1,115.76,0,93.4,405,103.58,1157,54
13,53,2023-06-10,5,6,0,110.47,1,83.0,206,97.85,932,52
15,6,2023-04-14,4,4,0,66.08,1,67.2,161,62.52,1320,60
30,84,2023-12-16,5,12,0,136.22,1,58.5,276,141.52,896,44
16,24,2023-06-09,4,6,0,88.38,1,83.2,197,107.5,1557,46
6,63,2023-10-19,3,10,0,53.75,0,72.6,462,44.33,1265,49
9,19,2024-02-19,0,2,0,133.41,0,44.6,82,125.34,1579,28
7,61,2023-11-28,1,11,1,116.92,1,45.1,95,139.05,1307,83
10,61,2023-08-31,3,8,0,82.42,1,90.2,133,82.86,465,64
4,96,2024-02-24,5,2,0,7.32,0,42.1,181,8.49,1986,40
9,3,2023-11-07,1,11,0,47.06,1,68.7,252,57.48,1029,62
20,28,2023-10-31,1,10,0,127.94,1,71.9,135,135.77,321,52
13,60,2024-02-17,5,2,0,132.45,0,60.2,403,162.38,1354,48
28,74,2023-11-11,5,11,0,88.43,1,62.1,240,108.71,1979,70
15,77,2023-03-14,1,3,0,20.19,0,41.3,423,24.11,1838,45
12,86,2024-02-09,4,2,0,72.16,1,53.9,335,90.67,1525,74
6,39,2023-10-24,1,10,0,48.09,0,61.5,458,59.37,1846,51
6,46,2023-08-24,3,8,0,124.68,0,101.2,328,115.99,1934,36
13,45,2023-09-17,6,9,0,77.68,1,81.4,438,73.35,1249,67
24,23,2023-06-11,6,6,0,100.14,0,101.3,490,118.09,659,44
21,27,2023-03-25,5,3,0,49.53,1,52.4,307,61.21,171,61
19,66,2023-11-01,2,11,0,59.69,0,52.4,340,63.36,1633,45
23,23,2024-01-28,6,1,0,44.75,0,40.8,146,45.21,984,39
24,54,2023-03-16,3,3,0,27.43,1,57.0,153,34.7,1694,57
2,21,2024-04-04,3,4,0,15.96,1,68.3,493,13.34,1535,53
7,89,2023-04-23,6,4,0,131.85,0,72.3,155,158.41,1779,55
3,57,2024-03-03,6,3,0,59.18,0,56.9,260,68.96,243,41
9,29,2024-02-08,3,2,0,5.01,0,39.3,415,5.61,1111,38
30,81,2023-04-22,5,4,0,134.88,0,70.1,71,152.64,806,42
22,49,2023-05-02,1,5,0,50.61,0,98.6,380,56.59,1625,51
22,99,2023-07-14,4,7,0,119.24,0,94.2,351,113.31,660,33
3,12,2023-07-22,5,7,0,51.36,0,91.5,184,42.49,1333,35
29,3,2023-05-10,2,5,0,26.37,1,78.5,486,30.5,147,57
7,75,2024-02-20,1,2,0,30.04,1,53.9,91,30.06,647,59
14,51,2023-03-09,3,3,0,15.39,1,70.5,93,18.58,1103,55
20,89,2023-02-10,4,2,0,42.13,1,40.2,295,44.57,98,42
21,99,2023-08-05,5,8,0,58.14,0,81.2,170,48.52,864,27
24,95,2023-07-19,2,7,1,140.94,1,93.4,474,144.21,560,73
1,47,2023-07-15,5,7,1,132.72,0,87.4,249,130.15,1280,49
24,35,2023-04-21,4,4,0,61.62,0,76.4,356,77.0,90,39
6,78,2023-03-22,2,3,0,66.04,1,45.3,267,74.05,1199,76
13,96,2024-02-17,5,2,0,22.96,1,56.6,71,21.79,1877,56
22,36,2023-03-08,2,3,0,145.56,1,70.1,301,187.54,1474,74
13,26,2023-05-30,1,5,0,86.76,1,79.9,339,92.23,1401,57
29,78,2023-08-22,1,8,0,115.0,0,87.9,127,144.29,1922,55
9,38,2023-12-22,4,12,0,52.36,0,47.7,46,44.59,999,38
16,80,2023-07-25,1,7,0,123.72,0,104.6,45,99.93,492,17
24,70,2023-04-05,2,4,0,66.37,1,71.1,136,85.06,1229,63
21,81,2023-05-27,5,5,0,13.49,1,82.7,433,12.93,1372,68
24,51,2024-01-12,4,1,0,117.98,0,39.8,288,152.59,1705,58
30,59,2023-08-05,5,8,0,74.24,1,88.3,303,61.22,921,49
9,12,2023-04-16,6,4,0,59.44,0,81.4,314,59.67,1259,31
9,81,2023-04-09,6,4,0,10.96,0,67.7,303,13.85,387,32
16,6,2024-01-23,1,1,0,57.99,1,53.4,388,56.61,808,35
24,85,2023-07-18,1,7,0,107.04,0,94.1,216,134.29,150,37
21,3,2023-09-05,1,9,0,143.98,0,77.5,223,176.13,511,43
20,81,2023-03-23,3,3,0,46.68,0,49.8,451,46.84,1783,33
27,34,2024-02-12,0,2,0,33.23,1,63.9,495,41.59,1146,57
29,71,2024-02-05,0,2,0,139.82,1,51.9,296,114.54,1992,62
7,1,2023-04-03,0,4,0,50.57,1,81.4,137,52.91,1274,53
8,39,2023-07-29,5,7,0,20.46,0,83.2,319,24.63,177,41
6,58,2023-03-06,0,3,0,143.65,0,55.4,490,151.79,1769,62
3,94,2023-01-05,3,1,0,93.09,1,55.5,82,80.83,73,51
15,19,2023-07-19,2,7,1,80.15,0,116.0,246,86.14,1485,68
13,93,2023-06-02,4,6,0,51.2,0,95.4,489,55.93,1333,35
6,32,2023-08-22,1,8,0,33.62,1,93.3,451,41.76,1902,66
19,18,2023-10-15,6,10,0,90.15,0,59.6,298,97.54,1145,40
24,63,2023-12-18,0,12,0,54.89,0,46.5,313,56.28,436,35
11,64,2023-09-09,5,9,0,84.22,0,82.9,399,71.97,193,21
6,64,2023-12-30,5,12,0,144.85,0,63.9,376,185.19,1616,66
5,29,2023-07-29,5,7,1,21.89,0,92.2,185,18.44,1471,61
17,61,2023-04-28,4,4,0,10.83,0,72.2,403,12.86,1542,41
29,60,2024-05-07,1,5,0,110.49,1,82.0,196,130.17,505,68
26,4,2024-02-10,5,2,0,8.22,1,46.9,182,9.3,526,53
19,58,2023-02-25,5,2,0,69.37,1,45.6,311,70.97,1295,68
14,66,2023-12-16,5,12,0,29.76,1,37.2,223,23.98,1657,51
3,26,2023-09-18,0,9,0,27.12,1,87.6,361,35.21,1318,75
8,63,2023-03-04,5,3,0,80.11,1,53.1,23,93.92,537,64
30,9,2024-02-14,2,2,0,88.33,1,39.2,217,96.04,317,60
1,49,2023-02-09,3,2,0,38.63,1,47.7,391,46.36,1577,54
17,57,2023-12-17,6,12,0,98.91,0,52.9,92,108.02,1933,43
9,4,2023-07-06,3,7,0,125.88,1,84.9,217,101.83,1834,40
22,48,2023-08-24,3,8,0,82.37,0,89.7,213,100.34,288,54
7,16,2024-02-11,6,2,0,111.84,1,48.3,214,117.01,801,61
28,2,2024-01-24,2,1,0,81.28,1,56.7,241,66.39,238,40
17,28,2023-11-05,6,11,0,5.77,1,53.1,179,6.24,381,46
26,54,2023-10-30,0,10,0,59.38,0,71.0,220,60.9,1653,29
8,13,2023-03-14,1,3,0,135.03,0,60.2,298,153.29,868,43
8,68,2023-02-10,4,2,0,40.59,1,48.5,458,45.36,380,49
21,28,2023-11-16,3,11,1,13.01,1,70.3,132,14.58,1121,86
6,35,2024-03-07,3,3,0,142.6,1,61.6,311,154.47,399,69
25,9,2023-10-11,2,10,0,54.1,1,78.4,259,44.88,179,51
19,54,2023-03-28,1,3,0,87.18,0,52.6,188,108.56,537,42
30,58,2023-11-03,4,11,1,144.94,1,54.5,105,134.27,664,89
28,78,2024-04-04,3,4,0,78.19,1,58.6,20,63.53,165,47
27,28,2024-03-29,4,3,0,129.53,0,57.6,427,134.93,694,36
13,46,2023-09-03,6,9,0,51.94,0,69.1,180,49.07,745,25
26,72,2024-04-19,4,4,0,126.83,1,68.0,252,123.41,796,56
29,60,2023-01-25,2,1,0,127.77,0,42.7,483,146.13,254,48
10,66,2023-07-16,6,7,0,144.67,0,99.7,447,178.36,668,49
30,27,2024-05-08,2,5,0,132.37,1,93.9,470,154.95,1337,68
22,49,2023-11-09,3,11,1,8.17,0,42.0,194,8.91,991,78
26,42,2023-05-06,5,5,0,69.91,1,94.3,362,87.02,227,51
14,1,2023-10-29,6,10,0,83.38,0,64.2,65,97.01,1395,45
24,90,2023-02-11,5,2,0,105.19,0,42.9,360,101.91,586,32
21,39,2023-04-23,6,4,0,141.92,1,60.9,196,128.79,1178,54
28,53,2024-04-06,5,4,0,58.03,1,71.5,48,51.69,1463,65
3,33,2023-06-12,0,6,0,42.42,1,101.1,130,37.55,896,70
30,69,2023-04-01,5,4,0,14.92,1,70.3,46,17.73,152,56
22,71,2023-10-09,0,10,0,42.33,0,77.8,66,47.92,1451,50
16,57,2024-02-16,4,2,0,55.03,1,54.9,401,56.22,1531,55
5,41,2023-09-19,1,9,0,117.4,1,84.8,15,134.76,171,68
8,40,2023-07-23,6,7,1,112.99,1,99.7,25,110.65,81,99
25,19,2023-12-27,2,12,1,143.02,0,64.0,353,142.65,245,64
